縣市別,鄉鎮市區,清運方式,清運路線序號,清運路線名稱,dbid
臺中市,龍井區,沿線清運(不落地),B43420014,日間沿線04,5098832221
臺中市,霧峰區,定點清運,B41310001,042-VP,5098830726
臺中市,霧峰區,沿線清運(不落地),B41320002,337-UR,5111830714
臺中市,霧峰區,沿線清運(不落地),B41320003,893-UE,5234830702
臺中市,霧峰區,沿線清運(不落地),B41320004,892-UE,5357830695
臺中市,霧峰區,沿線清運(不落地),B41320005,915-VC,5470830683
臺中市,霧峰區,沿線清運(不落地),B41320006,338-UR,5593830671
臺中市,霧峰區,定點清運,B41310007,099-S6,5616830669
臺中市,霧峰區,沿線清運(不落地),B41320008,043-VP,5739830657
臺中市,霧峰區,沿線清運(不落地),B41320009,KEB-0391,5852830645
臺中市,霧峰區,沿線清運(不落地),B41320010,909-VC,5975830633
臺中市,太平區,沿線清運(不落地),B41120001,C03線路日間,5234830207
臺中市,太平區,沿線清運(不落地),B41120003,C122線路日間,5111830219
臺中市,太平區,沿線清運(不落地),B41120004,C130線路日間,5098830221
臺中市,太平區,沿線清運(不落地),B41120005,C16線路日間,5975830233
臺中市,太平區,沿線清運(不落地),B41120006,C22線路日間,5852830245
臺中市,太平區,沿線清運(不落地),B41120007,C23線路日間,5739830257
臺中市,太平區,沿線清運(不落地),B41120008,C25線路日間,5616830269
臺中市,太平區,沿線清運(不落地),B41120010,C125線路日間,5593830271
臺中市,太平區,沿線清運(不落地),B41120011,C35線路日間,5470830283
臺中市,太平區,沿線清運(不落地),B41120012,C36線路日間,5357830295
臺中市,太平區,沿線清運(不落地),B41120013,C123線路日間,5234830302
臺中市,太平區,沿線清運(不落地),B41120014,C38線路日間,5111830314
臺中市,太平區,沿線清運(不落地),B41120015,C40線路日間,5098830326
臺中市,太平區,沿線清運(不落地),B41120016,C41線路日間,5975830338
臺中市,太平區,沿線清運(不落地),B41120017,C43線路日間,5852830340
臺中市,太平區,沿線清運(不落地),B41120018,C45線路日間,5739830352
臺中市,太平區,沿線清運(不落地),B41120019,C47路線日間,5593830376
臺中市,太平區,沿線清運(不落地),B41120020,C107線路日間,5470830388
臺中市,太平區,沿線清運(不落地),B41120021,C121線路日間,5616830364
臺中市,大里區,定點清運,B41210003,041-UR(定點),5357830390
臺中市,大里區,沿線清運(不落地),B41220006,KED-9078,5234830407
臺中市,大里區,定點清運,B41210007,107-UP(定點),5111830419
臺中市,大里區,沿線清運(不落地),B41220012,879-VP,5098830421
臺中市,大里區,沿線清運(不落地),B41220016,KEE-6282,5975830433
臺中市,大里區,定點清運,B41210019,408-VP(定點),5852830445
臺中市,大里區,沿線清運(不落地),B41210021,475-VP,5739830457
臺中市,大里區,沿線清運(不落地),B41210023,873-VC,5616830469
臺中市,大里區,沿線清運(不落地),B41210025,875-VC,5593830471
臺中市,大里區,沿線清運(不落地),B41210027,876-VC,5470830483
臺中市,大里區,沿線清運(不落地),B41210029,877-VC,5357830495
臺中市,大里區,沿線清運(不落地),B41210031,879-VC,5234830502
臺中市,大里區,沿線清運(不落地),B41220034,899-VC,5111830514
臺中市,大里區,沿線清運(不落地),B41220036,KED-9073,5098830526
臺中市,大里區,沿線清運(不落地),B41220037,900-VC,5975830538
臺中市,大里區,沿線清運(不落地),B41220039,036-VP,5852830540
臺中市,大里區,沿線清運(不落地),B41220040,041-UR,5739830552
臺中市,大里區,沿線清運(不落地),B41220041,107-UP,5616830564
臺中市,大里區,沿線清運(不落地),B41220042,200-Q3,5593830576
臺中市,大里區,沿線清運(不落地),B41220043,306-S7,5470830588
臺中市,大里區,沿線清運(不落地),B41220044,318-UR,5357830590
臺中市,大里區,沿線清運(不落地),B41220045,408-VP,5234830607
臺中市,大里區,定點清運,B41210050,876-VC(定點),5111830619
臺中市,大里區,定點清運,B41210052,879-VC(定點),5098830621
臺中市,和平區,沿線清運(不落地),B42420001,谷關至南勢線,5470831388
臺中市,和平區,沿線清運(不落地),B42420002,自由至達觀線,5357831390
臺中市,和平區,沿線清運(不落地),B42420003,中坑線,5234831407
臺中市,和平區,定點清運,B42410004,事廢線,5111831419
臺中市,和平區,沿線清運(不落地),B42420005,梨山線,5098831421
臺中市,和平區,沿線清運(不落地),B42420006,平等線,5975831433
臺南市,新營區,沿線清運(不落地),D73020001,新營1,5470841985
臺南市,新營區,沿線清運(不落地),D73020002,新營2,5357841997
臺南市,新營區,沿線清運(不落地),D73020003,新營3,5234842004
臺南市,新營區,沿線清運(不落地),D73020004,新營4,5111842016
臺南市,新營區,沿線清運(不落地),D73020005,新營5,5098842028
臺南市,新營區,沿線清運(不落地),D73020006,新營6,5975842030
臺南市,新營區,沿線清運(不落地),D73020007,新營7,5852842042
臺南市,新營區,沿線清運(不落地),D73020009,新營9,5739842054
臺南市,新營區,沿線清運(不落地),D73020010,新營10,5616842066
臺南市,新營區,沿線清運(不落地),D73020011,新營11,5593842078
臺南市,新營區,沿線清運(不落地),D73020012,新營輔助點,5593841973
臺南市,新營區,沿線清運(不落地),D73020013,新營8,5470842080
臺南市,新營區,沿線清運(不落地),D73020014,新營12,5357842092
臺南市,鹽水區,沿線清運(不落地),D73720001,路線1,5357842692
臺南市,鹽水區,沿線清運(不落地),D73720002,路線2,5234842709
臺南市,鹽水區,沿線清運(不落地),D73720003,路線3,5111842711
臺南市,鹽水區,沿線清運(不落地),D73720004,路線4,5098842723
臺南市,鹽水區,沿線清運(不落地),D73720005,路線5,5975842735
臺南市,白河區,沿線清運(不落地),D73220001,永安里-白河里,5357842197
臺南市,白河區,沿線清運(不落地),D73220002,庄內里-昇安里-竹門里-甘宅里-內角里-草店里-永安里-庄內里-草店里,5234842204
臺南市,白河區,沿線清運(不落地),D73220003,河東里-關嶺里-仙草里-虎山里-河東里,5111842216
臺南市,白河區,沿線清運(不落地),D73220004,外角里-秀祐里-永安里-河東里-崁頭里-大林里-河東里-六溪里,5098842228
臺南市,白河區,沿線清運(不落地),D73220005,庄內里-大竹里-玉豐里-詔安里-蓮潭里-廣安里,5975842230
臺南市,白河區,沿線清運(不落地),D73220006,昇安里-汴頭里-崎內里-竹門里-甘宅里-草店里-內角里-蓮潭里-詔安里-玉豐里,5852842242
臺南市,白河區,定點清運,D73210007,市場口-山產市場,5470842185
臺南市,白河區,定點清運,D73210008,山子頂-姜仔崙-檳榔山,5852984846
臺南市,白河區,定點清運,D73210009,水火洞-碧雲寺-大仙寺,5739984858
臺南市,白河區,定點清運,D73210010,白河水庫-雷諾瓦-關嶺國小,5616984860
臺南市,柳營區,沿線清運(不落地),D73620001,柳營1-1,5739842454
臺南市,柳營區,沿線清運(不落地),D73620002,柳營1-2,5616842466
臺南市,柳營區,沿線清運(不落地),D73620003,柳營2-1,5593842478
臺南市,柳營區,沿線清運(不落地),D73620004,柳營2-2,5470842480
臺南市,柳營區,沿線清運(不落地),D73620005,柳營3-1,5357842492
臺南市,柳營區,沿線清運(不落地),D73620006,柳營3-2,5234842509
臺南市,柳營區,沿線清運(不落地),D73620007,柳營4-1,5111842511
臺南市,柳營區,沿線清運(不落地),D73620008,柳營4-2,5098842523
臺南市,柳營區,沿線清運(不落地),D73620009,柳營5-1,5975842535
臺南市,柳營區,沿線清運(不落地),D73620010,柳營5-2,5852842547
臺南市,柳營區,沿線清運(不落地),D73620011,柳營6-1,5739842559
臺南市,柳營區,定點清運,D73610012,柳營6-2,5616842561
臺南市,柳營區,沿線清運(不落地),D73620013,柳營6-3,5593842573
臺南市,柳營區,沿線清運(不落地),D73620014,柳營6-4,5470842585
臺南市,柳營區,沿線清運(不落地),D73620015,柳營1-3,5357842597
臺南市,柳營區,沿線清運(不落地),D73620016,柳營1-4,5234842604
臺南市,柳營區,沿線清運(不落地),D73620017,柳營2-3,5111842616
臺南市,柳營區,沿線清運(不落地),D73620018,柳營3-3,5098842628
臺南市,柳營區,沿線清運(不落地),D73620019,柳營3-4,5975842630
臺南市,柳營區,沿線清運(不落地),D73620020,柳營4-3,5852842642
臺南市,柳營區,沿線清運(不落地),D73620021,柳營4-4,5739842654
臺南市,柳營區,沿線清運(不落地),D73620022,柳營5-3,5616842666
臺南市,柳營區,沿線清運(不落地),D73620023,柳營5-4,5593842678
臺南市,柳營區,沿線清運(不落地),D73620024,柳營6-5,5470842680
臺南市,後壁區,沿線清運(不落地),D73120001,後壁-1(後壁線),5234842109
臺南市,後壁區,沿線清運(不落地),D73120002,後壁-2(上嘉苳線),5111842111
臺南市,後壁區,沿線清運(不落地),D73120003,後壁-3(菁寮線),5098842123
臺南市,後壁區,沿線清運(不落地),D73120004,後壁-4(安溪線),5975842135
臺南市,後壁區,定點清運,D73110005,後壁-5-1(日間輔助點),5852842147
臺南市,後壁區,定點清運,D73110006,後壁5-2(日間輔助點),5739842159
臺南市,後壁區,定點清運,D73110007,後壁5-3（日間輔助點）,5616842161
臺南市,後壁區,定點清運,D73110008,後壁5-4（日間輔助點）,5593842173
臺南市,東山區,沿線清運(不落地),D73320006,東山1,5739842254
臺南市,東山區,沿線清運(不落地),D73320007,東山2,5616842266
臺南市,東山區,沿線清運(未實施垃圾不落地),D73330008,東山5-1子車,5470842280
臺南市,東山區,沿線清運(未實施垃圾不落地),D73330009,東山5-2子車,5357842292
臺南市,東山區,沿線清運(不落地),D73320010,東山3,5593842278
臺南市,東山區,沿線清運(未實施垃圾不落地),D73330012,東山4-1子車,5234842309
臺南市,東山區,沿線清運(未實施垃圾不落地),D73330013,東山4-2子車,5111842311
臺南市,麻豆區,沿線清運(不落地),D72120002,麻豆2,5234841509
臺南市,麻豆區,沿線清運(不落地),D72120003,麻豆3,5111841511
臺南市,麻豆區,沿線清運(不落地),D72120005,麻豆5,5098841523
臺南市,麻豆區,沿線清運(不落地),D72120006,麻豆4,5975841535
臺南市,麻豆區,沿線清運(不落地),D72120007,麻豆6,5852841547
臺南市,麻豆區,沿線清運(不落地),D72120008,麻豆7,5739841559
臺南市,麻豆區,沿線清運(不落地),D72120009,麻豆1,5616841561
臺南市,麻豆區,沿線清運(不落地),D72120011,麻豆輔助點-周二線,5593841573
臺南市,麻豆區,沿線清運(不落地),D72120012,麻豆輔助點-周三線,5470841585
臺南市,麻豆區,沿線清運(不落地),D72120013,麻豆輔助點-周四線,5357841597
臺南市,麻豆區,沿線清運(不落地),D72120014,麻豆輔助點-周五線,5234841604
臺南市,麻豆區,沿線清運(不落地),D72120015,麻豆輔助點-周一線,5111841616
臺南市,下營區,沿線清運(不落地),D73530001,下營1,5616842361
臺南市,下營區,沿線清運(不落地),D73520002,下營2,5593842373
臺南市,下營區,沿線清運(不落地),D73520003,下營3,5470842385
臺南市,下營區,沿線清運(不落地),D73520004,下營4,5357842397
臺南市,下營區,沿線清運(不落地),D73520005,下營5,5234842404
臺南市,下營區,沿線清運(不落地),D73510006,下營-日間輔助點週二、四線,5111842416
臺南市,下營區,沿線清運(不落地),D73520007,下營-日間輔助點週一線,5098842428
臺南市,下營區,沿線清運(不落地),D73520008,下營-日間輔助點週三線,5975842430
臺南市,下營區,沿線清運(不落地),D73520009,下營-日間輔助點週五線,5852842442
臺南市,六甲區,定點清運,D73410001,六甲-1,5098842323
臺南市,六甲區,定點清運,D73410002,六甲-2,5975842335
臺南市,六甲區,定點清運,D73410003,六甲-3,5852842347
臺南市,六甲區,定點清運,D73410004,六甲-4,5739842359
臺南市,官田區,沿線清運(不落地),D72020001,隆田隆本線,5616841466
臺南市,官田區,沿線清運(不落地),D72020003,官田湖山嘉南大崎社子線,5357841492
臺南市,官田區,沿線清運(不落地),D72020004,東西庄渡頭拔林線,5470841480
臺南市,官田區,沿線清運(不落地),D72020005,南部二鎮線,5593841478
臺南市,大內區,沿線清運(不落地),D74220001,1號路線(大車),5975842830
臺南市,大內區,沿線清運(不落地),D74220002,2號路線(小車),5852842842
臺南市,大內區,定點清運,D74210003,定點子車1,5739842854
臺南市,大內區,定點清運,D74210004,定點子車2,5616842866
臺南市,佳里區,沿線清運(不落地),D72220001,佳里-1(日間),5098841628
臺南市,佳里區,沿線清運(不落地),D72220002,佳里-1(夜間),5975841630
臺南市,佳里區,沿線清運(不落地),D72220003,佳里-2(日間),5852841642
臺南市,佳里區,沿線清運(不落地),D72220004,佳里-2(夜間),5739841654
臺南市,佳里區,沿線清運(不落地),D72220005,佳里-3(日間),5616841666
臺南市,佳里區,沿線清運(不落地),D72220006,佳里-3(夜間),5593841678
臺南市,佳里區,沿線清運(不落地),D72220007,佳里-4(日間),5470841680
臺南市,佳里區,沿線清運(不落地),D72220008,佳里-4(夜間),5357841692
臺南市,佳里區,沿線清運(不落地),D72220009,佳里-5(日間),5234841709
臺南市,佳里區,沿線清運(不落地),D72220010,佳里-5(夜間),5111841711
臺南市,佳里區,定點清運,D72220011,佳里-6-1,5098841723
臺南市,佳里區,定點清運,D72220012,佳里-6-2,5975841735
臺南市,佳里區,定點清運,D72220013,佳里-6-3,5852841747
臺南市,佳里區,沿線清運(不落地),D72220014,7-1,5739841759
臺南市,學甲區,沿線清運(不落地),D72620001,"學甲-1  每星期一、三、五、六(晚上)",5470841880
臺南市,學甲區,沿線清運(不落地),D72620002,"學甲-2  每星期一、三、五、六(晚上)",5357841892
臺南市,學甲區,沿線清運(不落地),D72620003,"學甲-3  每星期一、三、五、六(晚上)",5234841909
臺南市,學甲區,沿線清運(不落地),D72620004,"學甲-4  每星期一、三、五、六(晚上)",5111841911
臺南市,學甲區,沿線清運(不落地),D72620005,"學甲-5  每星期一、三、五、六(晚上)",5098841923
臺南市,學甲區,沿線清運(不落地),D72620006,"學甲-魚塭 每星期一、三、五(下午)",5975841935
臺南市,西港區,定點清運,D72310001,西港區-1,5357841797
臺南市,西港區,定點清運,D72310002,西港區-2,5616841761
臺南市,西港區,定點清運,D72310003,西港區-3,5593841773
臺南市,西港區,定點清運,D72310004,西港區-4,5470841785
臺南市,七股區,沿線清運(不落地),D72420001,七股-1,5234841804
臺南市,七股區,沿線清運(不落地),D72420002,七股-2,5111841816
臺南市,七股區,沿線清運(不落地),D72420003,七股-3,5098841828
